Date/Time,PERIMETER_TOP_ZN_3:Zone Outdoor Air Drybulb Temperature [C](Each Call),PERIMETER_TOP_ZN_3:Zone Mean Air Temperature [C](Each Call),CUSTOM_ZONE_CLGT_SETPOINT:Schedule Value [](Each Call),PERIMETER_TOP_ZN_3 VAV BOX OUTLET NODE:System Node Temperature [C](Each Call),PERIMETER_TOP_ZN_3 VAV BOX OUTLET NODE:System Node Mass Flow Rate [kg/s](Each Call) 
 06/24  21:11:15,,,,12.80094546,1.918783072
 06/24  21:13:07,,,,12.80003762,1.918783072
 06/24  21:15:00,26.64932349,17.94816875,21.32464621,12.80004475,1.918783072
 06/24  21:18:45,,,,12.80005297,1.918783072
 06/24  21:22:30,,,,12.80004561,1.918783072
 06/24  21:26:15,,,,12.80005238,1.918783072
 06/24  21:30:00,26.64932349,17.19338497,23.25101938,12.8000638,1.918783072
 06/24  21:32:08,,,,21.50254595,0
 06/24  21:34:17,,,,21.6427988,0
 06/24  21:36:25,,,,21.81556791,0
 06/24  21:38:34,,,,21.98460105,0
 06/24  21:40:42,,,,22.1217363,0
 06/24  21:42:51,,,,22.22612049,0
 06/24  21:45:00,26.64932349,19.65540872,17.76982745,22.3054721,0
 06/24  21:47:30,,,,12.83995375,2.612012837
 06/24  21:50:00,,,,12.76004819,1.918783072
 06/24  21:52:30,,,,12.80003215,1.918783072
 06/24  21:55:00,,,,12.8000636,1.918783072
 06/24  21:57:30,,,,12.80008561,1.918783072
 06/24  22:00:00,26.64932349,16.56539121,20.73866163,12.80011093,1.918783072
 06/24  22:07:30,,,,12.80011331,1.918783072
 06/24  22:15:00,26.49932349,16.99013293,30,12.8001028,1.918783072
 06/24  22:16:40,,,,21.28444505,0
 06/24  22:18:19,,,,21.39632649,0
 06/24  22:20:00,,,,21.54173294,0
 06/24  22:21:40,,,,21.68897103,0
 06/24  22:23:19,,,,21.81482936,0
 06/24  22:25:00,,,,21.91688839,0
 06/24  22:26:40,,,,21.99968374,0
 06/24  22:28:19,,,,22.06794288,0
 06/24  22:30:00,26.34932349,19.45866553,30,22.12493667,0
 06/24  22:32:08,,,,21.85823146,0
 06/24  22:34:17,,,,21.87136643,0
 06/24  22:36:25,,,,21.96791699,0
 06/24  22:38:34,,,,22.05665837,0
 06/24  22:40:42,,,,22.13459525,0
 06/24  22:42:51,,,,22.20223769,0
 06/24  22:45:00,26.19932349,20.38862451,30,22.26108215,0
 06/24  22:50:00,,,,22.11519625,0
 06/24  22:55:00,,,,22.18771107,0
 06/24  23:00:00,26.04932349,21.0337805,30,22.36045665,0
 06/24  23:05:00,,,,22.35046099,0
 06/24  23:10:00,,,,22.62827224,0
 06/24  23:15:00,25.49932349,21.93062642,30,22.72952904,0
 06/24  23:22:30,,,,22.72106556,0
 06/24  23:30:00,24.94932349,22.02076737,30,22.73323483,0
 06/24  23:45:00,24.39932349,22.17890724,30,22.88817236,0
 06/24  24:00:00,23.84932349,22.43084954,30,22.95667295,0
 06/25  00:15:00,23.84932349,22.632029,30,23.14653313,0
 06/25  00:30:00,23.84932349,22.75372603,30,23.31341694,0
 06/25  00:45:00,23.84932349,22.83202691,30,23.44090004,0
 06/25  01:00:00,23.84932349,22.89755049,30,23.53953352,0
 06/25  01:15:00,23.84932349,22.96177652,30,23.62295103,0
 06/25  01:30:00,23.84932349,23.02247603,30,23.69683234,0
 06/25  01:45:00,23.84932349,23.07544365,30,23.75965261,0
 06/25  02:00:00,23.84932349,23.12017083,30,23.80852798,0
 06/25  02:15:00,23.84932349,23.16134234,30,23.84249245,0
 06/25  02:30:00,23.84932349,23.19962626,30,23.86253713,0
 06/25  02:45:00,23.84932349,23.23147499,30,23.87080805,0
 06/25  03:00:00,23.84932349,23.25769061,30,23.86939898,0
 06/25  03:15:00,23.84932349,23.28051078,30,23.85979617,0
 06/25  03:30:00,23.84932349,23.30366318,30,23.84328102,0
 06/25  03:45:00,23.84932349,23.32339389,30,23.82119231,0
 06/25  04:00:00,23.84932349,23.33532583,30,23.79465829,0
 06/25  04:15:00,23.97432349,23.36777012,30,23.76392985,0
 06/25  04:30:00,24.09932349,23.41401451,30,23.73219883,0
 06/25  04:45:00,24.22432349,23.45567472,30,23.70492889,0
 06/25  05:00:00,24.34932349,23.49348638,30,23.68570308,0
 06/25  05:01:00,,,,12.80050797,1.918783072
 06/25  05:02:00,,,,12.80028603,1.918783072
 06/25  05:03:00,,,,12.8002896,1.918783072
 06/25  05:04:00,,,,12.80030712,1.918783072
 06/25  05:05:00,,,,12.80033041,1.918783072
 06/25  05:06:00,,,,12.80035774,1.918783072
 06/25  05:07:00,,,,12.80038695,1.918783072
 06/25  05:08:00,,,,12.80041612,1.918783072
 06/25  05:09:00,,,,12.80044385,1.918783072
 06/25  05:10:00,,,,12.80046926,1.918783072
 06/25  05:11:00,,,,12.80049188,1.918783072
 06/25  05:12:00,,,,12.80051146,1.918783072
 06/25  05:13:00,,,,12.80052794,1.918783072
 06/25  05:14:00,,,,12.8005414,1.918783072
 06/25  05:15:00,24.22432349,18.09324139,30,12.80055198,1.918783072
 06/25  05:18:45,,,,12.80046181,1.918783072
 06/25  05:22:30,,,,12.8004708,1.918783072
 06/25  05:26:15,,,,12.80051124,1.918783072
 06/25  05:30:00,24.09932349,17.96641193,30,12.80052645,1.918783072
 06/25  05:37:30,,,,12.80052142,1.918783072
 06/25  05:45:00,23.97432349,17.77992753,30,12.80052988,1.918783072
 06/25  05:52:30,,,,12.80054628,1.918783072
 06/25  06:00:00,23.84932349,17.51760083,30,12.80054335,1.918783072
 06/25  06:07:30,,,,12.80046789,1.918783072
 06/25  06:15:00,24.12432349,17.5174586,23.02660721,12.80044406,1.918783072
 06/25  06:22:30,,,,12.80037049,1.918783072
 06/25  06:30:00,24.39932349,17.49039915,21.76586298,12.80035754,1.918783072
 06/25  06:37:30,,,,12.80030294,1.918783072
 06/25  06:45:00,24.67432349,17.51209043,20.13779216,12.80029941,1.918783072
 06/25  06:52:30,,,,12.80025743,1.918783072
 06/25  07:00:00,24.94932349,17.54138977,21.6862366,12.80025455,1.918783072
 06/25  07:05:00,,,,12.80022146,1.918783072
 06/25  07:10:00,,,,12.80021906,1.918783072
 06/25  07:15:00,25.49932349,17.82121137,19.18624772,12.80021421,1.918783072
 06/25  07:22:30,,,,12.79809412,1.918783072
 06/25  07:30:00,26.04932349,17.9322989,17.27015225,12.80356423,1.918783072
 06/25  07:37:30,,,,12.81707778,2.693493106
 06/25  07:45:00,26.59932349,17.42826616,19.97974388,12.78014453,2.438158085
 06/25  07:52:30,,,,12.80059194,1.918783072
 06/25  08:00:00,27.14932349,17.97420764,23.74676678,12.80030041,1.918783072
 06/25  08:07:30,,,,12.79983343,1.918783072
 06/25  08:15:00,27.29932349,18.17526135,23.58121229,12.7997982,1.918783072
 06/25  08:30:00,27.44932349,18.24688776,22.16660399,12.80198045,1.918783072
 06/25  08:45:00,27.59932349,18.30258573,18.48840705,12.80080615,1.918783072
 06/25  09:00:00,27.74932349,18.37171766,19.12277447,12.8013157,1.918783072
 06/25  09:15:00,26.89932349,18.41768469,19.73625193,12.80163415,1.918783072
 06/25  09:30:00,26.04932349,18.45417384,21.4098339,12.80255564,1.918783072
 06/25  09:45:00,25.19932349,18.46273665,18.97303381,12.80097044,1.918783072
 06/25  10:00:00,24.34932349,18.4466329,18.57776166,12.80198913,1.918783072
 06/25  10:15:00,25.47432349,18.46553132,20.78577482,12.80350582,1.918783072
 06/25  10:30:00,26.59932349,18.48730771,19.89329462,12.80197835,1.918783072
 06/25  10:45:00,27.72432349,18.53147648,16.82222154,12.80211747,1.918783072
 06/25  10:48:45,,,,13.00612044,4.442786792
 06/25  10:52:30,,,,12.57739291,3.030627294
 06/25  10:56:15,,,,12.91701107,3.817904685
 06/25  11:00:00,28.84932349,17.04260087,22.55716646,12.79128238,3.780517331
 06/25  11:05:00,,,,12.80152286,1.918783072
 06/25  11:10:00,,,,12.79934322,1.918783072
 06/25  11:15:00,29.12432349,18.28461945,22.13592382,12.79940242,1.918783072
 06/25  11:22:30,,,,12.79918762,1.918783072
 06/25  11:30:00,29.39932349,18.44056073,19.79158812,12.79915128,1.918783072
 06/25  11:45:00,29.67432349,18.48758297,22.65378841,12.80089799,1.918783072
 06/25  12:00:00,29.94932349,18.56127089,20.88077106,12.80165602,1.918783072
 06/25  12:03:45,,,,12.79969157,1.918783072
 06/25  12:07:30,,,,12.79974287,1.918783072
 06/25  12:11:15,,,,12.79981103,1.918783072
 06/25  12:15:00,30.09932349,18.68878263,21.42817002,12.79981446,1.918783072
 06/25  12:30:00,30.24932349,18.76044323,23.58328101,12.80363613,1.918783072
 06/25  12:45:00,30.39932349,18.77033571,16.50735549,12.80250097,1.918783072
 06/25  12:48:45,,,,14.44852092,6.395943573
 06/25  12:52:30,,,,12.0539516,3.349867578
 06/25  12:56:15,,,,12.99466645,4.351555711
 06/25  13:00:00,30.54932349,16.91725381,22.54405191,12.8240081,4.518331066
 06/25  13:03:45,,,,12.80639431,1.918783072
 06/25  13:07:30,,,,12.79973488,1.918783072
 06/25  13:11:15,,,,12.79977107,1.918783072
 06/25  13:15:00,30.67432349,18.35967305,20.44013909,12.79973283,1.918783072
 06/25  13:22:30,,,,12.79977804,1.918783072
 06/25  13:30:00,30.79932349,18.60628157,23.82030441,12.79985195,1.918783072
 06/25  13:45:00,30.92432349,18.70960072,21.28314018,12.80365185,1.918783072
 06/25  14:00:00,31.04932349,18.78320877,23.55848361,12.80293071,1.918783072
 06/25  14:15:00,30.77432349,18.81044032,22.84659327,12.80146031,1.918783072
 06/25  14:30:00,30.49932349,18.80877977,21.76051841,12.80020074,1.918783072
 06/25  14:45:00,30.22432349,18.80460761,17.17476776,12.79982382,1.918783072
 06/25  14:50:00,,,,12.9178676,3.714916905
 06/25  14:55:00,,,,12.67014957,2.913878575
 06/25  15:00:00,29.94932349,17.46213958,17.0898342,12.89071866,3.482925647
 06/25  15:07:30,,,,12.87406414,3.737427825
 06/25  15:15:00,29.67432349,17.19878889,16.90802586,12.71554292,3.230476888
 06/25  15:22:30,,,,12.79974804,3.658792619
 06/25  15:30:00,29.39932349,16.99460557,20.51679651,12.79280971,3.61456694
 06/25  15:33:45,,,,12.80410549,1.918783072
 06/25  15:37:30,,,,12.79947794,1.918783072
 06/25  15:41:15,,,,12.8000071,1.918783072
 06/25  15:45:00,29.12432349,18.27303417,17.93912029,12.79979506,1.918783072
 06/25  16:00:00,28.84932349,18.2008923,16.64397428,12.85243802,2.419682367
 06/25  16:05:00,,,,12.93346672,4.028189778
 06/25  16:10:00,,,,12.68146635,3.196590981
 06/25  16:15:00,28.97432349,16.93570675,18.55110501,12.88921146,3.839395006
 06/25  16:20:00,,,,12.80031598,1.918783072
 06/25  16:25:00,,,,12.79965644,1.918783072
 06/25  16:30:00,29.09932349,18.03904986,19.41521527,12.80036764,1.918783072
 06/25  16:37:30,,,,12.79923227,1.918783072
 06/25  16:45:00,29.22432349,18.18751685,23.8309904,12.79913481,1.918783072
 06/25  17:00:00,29.34932349,18.20762371,20.43510291,12.79611439,1.918783072
 06/25  17:05:00,,,,12.79938336,1.918783072
 06/25  17:10:00,,,,12.79934789,1.918783072
 06/25  17:15:00,29.34932349,18.11932299,16.52191119,12.79937873,1.918783072
 06/25  17:20:00,,,,12.89851404,3.791078761
 06/25  17:25:00,,,,12.70413153,2.973998805
 06/25  17:30:00,29.34932349,16.80736399,19.57598858,12.86649548,3.558862879
 06/25  17:37:30,,,,12.79978775,1.918783072
 06/25  17:45:00,29.34932349,17.69886292,22.94529096,12.79966367,1.918783072
 06/25  18:00:00,29.34932349,17.94006179,18.32400296,12.79911426,1.918783072
 06/25  18:15:00,29.22432349,17.79501098,23.26836715,12.79916713,1.918783072
 06/25  18:30:00,29.09932349,17.6855678,19.75768694,12.79952496,1.918783072
 06/25  18:45:00,28.97432349,17.64773957,19.35599892,12.79980755,1.918783072
 06/25  19:00:00,28.84932349,17.6164314,20.95179739,12.79985296,1.918783072
 06/25  19:15:00,28.84932349,17.53954878,21.38603178,12.79988531,1.918783072
 06/25  19:30:00,28.84932349,17.48133529,16.91090959,12.79989603,1.918783072
 06/25  19:37:30,,,,12.81154378,2.494729294
 06/25  19:45:00,28.84932349,17.03785405,23.71656944,12.78578891,2.280093374
 06/25  20:00:00,28.84932349,17.23006143,20.21408192,12.78256594,1.918783072
 06/25  20:15:00,28.84932349,17.3550735,17.88122822,12.79993108,1.918783072
 06/25  20:30:00,28.84932349,17.33035767,22.70662571,12.79993538,1.918783072
 06/25  20:45:00,28.84932349,17.3005954,22.42910704,12.79994375,1.918783072
 06/25  21:00:00,28.84932349,17.28602839,17.17714485,12.799944,1.918783072
 06/25  21:01:40,,,,21.69195036,0
 06/25  21:03:19,,,,13.7357261,5.344170195
 06/25  21:05:00,,,,12.38616833,1.918783072
 06/25  21:06:40,,,,12.79889694,1.918783072
 06/25  21:08:19,,,,12.80004694,1.918783072
 06/25  21:10:00,,,,12.80031346,1.918783072
 06/25  21:11:40,,,,12.81028323,2.118577892
 06/25  21:13:19,,,,12.7936123,1.965310903
 06/25  21:15:00,28.14932349,17.20495072,19.91213189,12.8026193,1.999920112
 06/25  21:18:45,,,,12.800961,1.918783072
 06/25  21:22:30,,,,12.80096117,1.918783072
 06/25  21:26:15,,,,12.80003585,1.918783072
 06/25  21:30:00,27.44932349,17.21362889,18.1859137,12.80003893,1.918783072
 06/25  21:31:52,,,,21.59211801,0
 06/25  21:33:45,,,,21.72848746,0
 06/25  21:35:37,,,,21.92906756,0
 06/25  21:37:30,,,,22.12392093,0
 06/25  21:39:22,,,,22.28532942,0
 06/25  21:41:15,,,,22.41224057,0
 06/25  21:43:07,,,,22.51205684,0
 06/25  21:45:00,26.74932349,19.80085826,18.60868491,22.59191687,0
 06/25  21:47:08,,,,12.80031157,1.918783072
 06/25  21:49:17,,,,12.80011356,1.918783072
 06/25  21:51:25,,,,12.80011609,1.918783072
 06/25  21:53:34,,,,12.80013243,1.918783072
 06/25  21:55:42,,,,12.80015814,1.918783072
 06/25  21:57:51,,,,12.80018982,1.918783072
 06/25  22:00:00,26.04932349,16.83493163,17.73411948,12.80022294,1.918783072
 06/25  22:07:30,,,,12.80021088,1.918783072
 06/25  22:15:00,25.92432349,17.12729131,30,12.80020534,1.918783072
 06/25  22:16:40,,,,21.56734438,0
 06/25  22:18:19,,,,21.68630774,0
 06/25  22:20:00,,,,21.84153769,0
 06/25  22:21:40,,,,21.99819181,0
 06/25  22:23:19,,,,22.13163101,0
 06/25  22:25:00,,,,22.23942118,0
 06/25  22:26:40,,,,22.3265238,0
 06/25  22:28:19,,,,22.39806766,0
 06/25  22:30:00,25.79932349,19.63420068,30,22.45759639,0
 06/25  22:32:08,,,,22.17629648,0
 06/25  22:34:17,,,,22.1903937,0
 06/25  22:36:25,,,,22.29289905,0
 06/25  22:38:34,,,,22.38683124,0
 06/25  22:40:42,,,,22.46900199,0
 06/25  22:42:51,,,,22.54001663,0
 06/25  22:45:00,25.67432349,20.58460333,30,22.60153697,0
 06/25  22:50:00,,,,22.44796785,0
 06/25  22:55:00,,,,22.52422189,0
 06/25  23:00:00,25.54932349,21.24746898,30,22.70563245,0
 06/25  23:05:00,,,,22.69482453,0
 06/25  23:10:00,,,,22.98088468,0
 06/25  23:15:00,25.67432349,22.18355323,30,23.08064443,0
 06/25  23:22:30,,,,23.07198075,0
 06/25  23:30:00,25.79932349,22.27607996,30,23.06805527,0
 06/25  23:45:00,25.92432349,22.44170095,30,23.21125731,0
 06/25  24:00:00,26.04932349,22.71510779,30,23.27133841,0
 06/26  00:15:00,26.04932349,22.90370989,30,23.450727,0
 06/26  00:30:00,26.04932349,22.99485623,30,23.60313812,0
 06/26  00:45:00,26.04932349,23.05139721,30,23.7012099,0
 06/26  01:00:00,26.04932349,23.10841974,30,23.7636434,0
 06/26  01:15:00,25.92432349,23.17407508,30,23.81228487,0
 06/26  01:30:00,25.79932349,23.24047663,30,23.85837703,0
 06/26  01:45:00,25.67432349,23.30113949,30,23.90201453,0
 06/26  02:00:00,25.54932349,23.35471064,30,23.94067154,0
 06/26  02:15:00,25.54932349,23.39771552,30,23.97335792,0
 06/26  02:30:00,25.54932349,23.43247652,30,23.99855543,0
 06/26  02:45:00,25.54932349,23.46300428,30,24.01696623,0
 06/26  03:00:00,25.54932349,23.49118069,30,24.02991482,0
 06/26  03:15:00,25.54932349,23.52105001,30,24.03815631,0
 06/26  03:30:00,25.54932349,23.55037328,30,24.04252015,0
 06/26  03:45:00,25.54932349,23.57595059,30,24.04345044,0
 06/26  04:00:00,25.54932349,23.59494207,30,24.04116466,0
 06/26  04:15:00,25.54932349,23.62104854,30,24.03552845,0
 06/26  04:30:00,25.54932349,23.65459948,30,24.02855328,0
 06/26  04:45:00,25.54932349,23.68663869,30,24.02226726,0
 06/26  05:00:00,25.54932349,23.71661047,30,24.01807439,0
 06/26  05:01:00,,,,12.80066605,1.918783072
 06/26  05:02:00,,,,12.80043273,1.918783072
 06/26  05:03:00,,,,12.80045117,1.918783072
 06/26  05:04:00,,,,12.80048555,1.918783072
 06/26  05:05:00,,,,12.80052502,1.918783072
 06/26  05:06:00,,,,12.80056657,1.918783072
 06/26  05:07:00,,,,12.80060774,1.918783072
 06/26  05:08:00,,,,12.8006466,1.918783072
 06/26  05:09:00,,,,12.80068183,1.918783072
 06/26  05:10:00,,,,12.80071265,1.918783072
 06/26  05:11:00,,,,12.80073871,1.918783072
 06/26  05:12:00,,,,12.80075991,1.918783072
 06/26  05:13:00,,,,12.80077638,1.918783072
 06/26  05:14:00,,,,12.80078837,1.918783072
 06/26  05:15:00,25.54932349,18.12046016,30,12.80079622,1.918783072
 06/26  05:18:45,,,,12.80065138,1.918783072
 06/26  05:22:30,,,,12.8006641,1.918783072
 06/26  05:26:15,,,,12.80070797,1.918783072
 06/26  05:30:00,25.54932349,18.09735958,30,12.80070494,1.918783072
 06/26  05:37:30,,,,12.80066714,1.918783072
 06/26  05:45:00,25.54932349,17.97223594,30,12.80066166,1.918783072
 06/26  05:52:30,,,,12.80062848,1.918783072
 06/26  06:00:00,25.54932349,17.78113929,30,12.80058874,1.918783072
 06/26  06:15:00,25.82432349,17.7548088,23.88996987,12.80051355,1.918783072
 06/26  06:22:30,,,,12.80042763,1.918783072
 06/26  06:30:00,26.09932349,17.77675822,20.59196203,12.80042311,1.918783072
 06/26  06:45:00,26.37432349,17.76792922,21.89708555,12.8003844,1.918783072
 06/26  07:00:00,26.64932349,17.7562782,23.53232136,12.80037891,1.918783072
 06/26  07:07:30,,,,12.80030542,1.918783072
 06/26  07:15:00,26.92432349,17.82003679,16.24718623,12.80053792,1.918783072
 06/26  07:20:00,,,,12.90499578,3.997830329
 06/26  07:25:00,,,,12.70346312,3.172486708
 06/26  07:30:00,27.19932349,16.54523499,21.72522474,12.87529053,3.814461599
 06/26  07:35:00,,,,12.80022066,1.918783072
 06/26  07:40:00,,,,12.80016499,1.918783072
 06/26  07:45:00,27.47432349,17.59402963,23.91093066,12.80011379,1.918783072
 06/26  07:52:30,,,,12.80004053,1.918783072
 06/26  08:00:00,27.74932349,17.79594465,22.7458127,12.80103854,1.918783072
 06/26  08:07:30,,,,12.79975177,1.918783072
 06/26  08:15:00,28.02432349,17.93917667,18.15284038,12.79964203,1.918783072
 06/26  08:30:00,28.29932349,18.00228343,17.27171066,12.80225445,1.918783072
 06/26  08:37:30,,,,12.81402905,2.62307393
 06/26  08:45:00,28.57432349,17.4415668,21.96050012,12.7840033,2.436329662
 06/26  08:52:30,,,,12.79995772,1.918783072
 06/26  09:00:00,28.84932349,17.9047416,19.67499365,12.79987668,1.918783072
 06/26  09:07:30,,,,12.7998051,1.918783072
 06/26  09:15:00,29.12432349,18.04985311,20.16610384,12.79976699,1.918783072
 06/26  09:30:00,29.39932349,18.06939561,19.04185724,12.80019137,1.918783072
 06/26  09:45:00,29.67432349,18.08861214,17.78761883,12.80072532,1.918783072
 06/26  10:00:00,29.94932349,17.90227087,17.8850681,12.81558603,2.16067572
 06/26  10:15:00,29.94932349,17.89225931,23.7493256,12.79569933,2.093453956
 06/26  10:30:00,29.94932349,18.08707528,16.6171437,12.78855322,1.918783072
 06/26  10:35:00,,,,12.89096624,3.761679673
 06/26  10:40:00,,,,12.70721709,3.033208898
 06/26  10:45:00,29.94932349,16.88064505,19.07074773,12.86475704,3.556442428
 06/26  10:50:00,,,,12.79991778,1.918783072
 06/26  10:55:00,,,,12.79943029,1.918783072
 06/26  11:00:00,29.94932349,17.85913343,19.96574825,12.79929125,1.918783072
 06/26  11:07:30,,,,12.7993957,1.918783072
 06/26  11:15:00,30.09932349,17.95136942,21.10399308,12.79932454,1.918783072
 06/26  11:30:00,30.24932349,17.9850001,23.04419228,12.79802691,1.918783072
 06/26  11:45:00,30.39932349,18.04000274,23.86892965,12.79847888,1.918783072
 06/26  12:00:00,30.54932349,18.09562407,17.5059922,12.79914313,1.918783072
 06/26  12:07:30,,,,12.81030242,2.492949644
 06/26  12:15:00,30.67432349,17.63698422,19.34209844,12.78846261,2.333643114
 06/26  12:22:30,,,,12.80001925,1.918783072
 06/26  12:30:00,30.79932349,18.05852231,20.90080154,12.799959,1.918783072
 06/26  12:45:00,30.92432349,18.19065873,23.1395652,12.7990827,1.918783072
 06/26  13:00:00,31.04932349,18.13158005,17.34811226,12.79887478,1.918783072
 06/26  13:07:30,,,,12.8162823,2.576573549
 06/26  13:15:00,29.94932349,17.52589486,16.85294031,12.78298816,2.341229937
 06/26  13:22:30,,,,12.81804575,2.937736476
 06/26  13:30:00,28.84932349,17.02229117,21.91359008,12.79759911,2.892083927
 06/26  13:37:30,,,,12.79984143,1.918783072
 06/26  13:45:00,27.74932349,17.62857847,19.98804931,12.79980732,1.918783072
 06/26  14:00:00,26.64932349,17.8383454,19.00368123,12.79992559,1.918783072
 06/26  14:15:00,26.49932349,17.81827214,22.05403713,12.79966083,1.918783072
 06/26  14:30:00,26.34932349,17.80888441,20.58008526,12.80003588,1.918783072
 06/26  14:45:00,26.19932349,17.80998863,21.29746282,12.7997793,1.918783072
 06/26  15:00:00,26.04932349,17.789733,18.39813301,12.80000977,1.918783072
 06/26  15:15:00,26.04932349,17.7737422,16.95214588,12.7998723,1.918783072
 06/26  15:22:30,,,,12.81738901,2.737977553
 06/26  15:30:00,26.04932349,17.14854756,17.09882085,12.78076399,2.495406036
 06/26  15:45:00,26.04932349,17.08014785,23.48635806,12.79571358,2.448595565
 06/26  15:52:30,,,,12.7990818,1.918783072
 06/26  16:00:00,26.04932349,17.55840742,16.00748857,12.79997154,1.918783072
 06/26  16:05:00,,,,12.90297414,4.01789421
 06/26  16:10:00,,,,12.71070716,3.304712519
 06/26  16:15:00,26.04932349,16.3049492,23.88449315,12.87314623,3.889238545
 06/26  16:20:00,,,,12.80048584,1.918783072
 06/26  16:25:00,,,,12.80065571,1.918783072
 06/26  16:30:00,26.04932349,17.29816337,23.81980804,12.80026304,1.918783072
 06/26  16:37:30,,,,12.80097958,1.918783072
 06/26  16:45:00,26.04932349,17.44134519,23.03711947,12.80083736,1.918783072
 06/26  17:00:00,26.04932349,17.47945854,19.96827041,12.80001583,1.918783072
 06/26  17:01:40,,,,22.19878893,0
 06/26  17:03:19,,,,22.35366714,0
 06/26  17:05:00,,,,22.59549432,0
 06/26  17:06:40,,,,22.8306904,0
 06/26  17:08:19,,,,23.02754415,0
 06/26  17:10:00,,,,13.33361298,2.194833851
 06/26  17:11:40,,,,12.78805046,1.918783072
 06/26  17:13:19,,,,12.80050799,1.918783072
 06/26  17:15:00,26.32432349,19.27791632,17.90703654,12.80074506,1.918783072
 06/26  17:18:00,,,,12.81441492,2.579872604
 06/26  17:21:00,,,,12.76248204,1.918783072
 06/26  17:24:00,,,,12.80003727,1.918783072
 06/26  17:27:00,,,,12.80006568,1.918783072
 06/26  17:30:00,26.59932349,17.693739,20.90230037,12.80008695,1.918783072
 06/26  17:32:08,,,,22.49434263,0
 06/26  17:34:17,,,,22.70139696,0
 06/26  17:36:25,,,,22.94274657,0
 06/26  17:38:34,,,,23.17606036,0
 06/26  17:40:42,,,,23.36055264,0
 06/26  17:42:51,,,,23.49635083,0
 06/26  17:45:00,26.87432349,20.52966366,21.33894574,23.59601531,0
 06/26  17:46:52,,,,23.27772927,0
 06/26  17:48:45,,,,23.28562899,0
 06/26  17:50:37,,,,23.39084944,0
 06/26  17:52:30,,,,23.48901408,0
 06/26  17:54:22,,,,23.57804655,0
 06/26  17:56:15,,,,23.65826653,0
 06/26  17:58:07,,,,13.32028563,1.918783072
 06/26  18:00:00,27.14932349,21.07392395,20.11842838,12.80051395,1.918783072
 06/26  18:01:30,,,,12.80782035,2.088055277
 06/26  18:03:00,,,,12.79337448,1.918783072
 06/26  18:04:30,,,,12.80065022,1.918783072
 06/26  18:06:00,,,,12.80090457,1.918783072
 06/26  18:07:30,,,,12.80004685,1.918783072
 06/26  18:09:00,,,,12.80006278,1.918783072
 06/26  18:10:30,,,,12.80007943,1.918783072
 06/26  18:12:00,,,,12.80009508,1.918783072
 06/26  18:13:30,,,,12.80010904,1.918783072
 06/26  18:15:00,27.14932349,18.29720043,16.30565509,12.80012116,1.918783072
 06/26  18:18:00,,,,22.99907376,0
 06/26  18:21:00,,,,23.22751851,0
 06/26  18:24:00,,,,23.44383376,0
 06/26  18:27:00,,,,23.64327899,0
 06/26  18:30:00,27.14932349,20.73181322,18.20965932,23.78491591,0
 06/26  18:31:52,,,,12.9841575,3.931851414
 06/26  18:33:45,,,,12.61741097,1.918783072
 06/26  18:35:37,,,,12.79999303,1.918783072
 06/26  18:37:30,,,,12.800098,1.918783072
 06/26  18:39:22,,,,12.800132,1.918783072
 06/26  18:41:15,,,,12.80016789,1.918783072
 06/26  18:43:07,,,,12.80020248,1.918783072
 06/26  18:45:00,27.14932349,16.80783674,19.37452687,12.80023375,1.918783072
 06/26  18:50:00,,,,12.80016843,1.918783072
 06/26  18:55:00,,,,12.80015045,1.918783072
 06/26  19:00:00,27.14932349,17.54536776,19.2155754,12.80016743,1.918783072
 06/26  19:01:30,,,,22.27406616,0
 06/26  19:03:00,,,,22.38498241,0
 06/26  19:04:30,,,,22.53618303,0
 06/26  19:06:00,,,,22.68955,0
 06/26  19:07:30,,,,22.82196161,0
 06/26  19:09:00,,,,22.93078359,0
 06/26  19:10:30,,,,23.02028735,0
 06/26  19:12:00,,,,23.0950061,0
 06/26  19:13:30,,,,23.15809968,0
 06/26  19:15:00,27.14932349,20.05550368,17.47522959,23.21162151,0
 06/26  19:17:08,,,,12.98455994,3.944009622
 06/26  19:19:17,,,,12.61582438,1.918783072
 06/26  19:21:25,,,,12.80007326,1.918783072
 06/26  19:23:34,,,,12.80018347,1.918783072
 06/26  19:25:42,,,,12.80022154,1.918783072
 06/26  19:27:51,,,,12.8002602,1.918783072
 06/26  19:30:00,27.14932349,16.52146431,23.6636469,12.80029505,1.918783072
 06/26  19:37:30,,,,12.80023894,1.918783072
 06/26  19:45:00,27.14932349,17.17369888,22.84743999,12.80023315,1.918783072
 06/26  19:46:30,,,,21.74852087,0
 06/26  19:48:00,,,,21.86408793,0
 06/26  19:49:30,,,,22.01994519,0
 06/26  19:51:00,,,,22.17809701,0
 06/26  19:52:30,,,,22.31446712,0
 06/26  19:54:00,,,,22.42633138,0
 06/26  19:55:30,,,,22.51815866,0
 06/26  19:57:00,,,,22.59468332,0
 06/26  19:58:30,,,,22.65920158,0
 06/26  20:00:00,27.14932349,19.75359228,20.12064549,22.71385199,0
 06/26  20:02:08,,,,12.80036018,1.918783072
 06/26  20:04:17,,,,12.80015047,1.918783072
 06/26  20:06:25,,,,12.80016282,1.918783072
 06/26  20:08:34,,,,12.80018568,1.918783072
